County,District,Name,Code,Institution,Students
ANDREWS COUNT ,ANDREWS ISD ,ANDREWS EDUCATION CENTER ,002901002,Total high school graduates ,38
,,,,,
ANDREWS COUNT ,ANDREWS ISD ,ANDREWS H S ,002901001,ODESSA COLLEGE (003596) ,31
ANDREWS COUNT ,ANDREWS ISD ,ANDREWS H S ,002901001,U. OF TEXAS-PERMIAN BASIN (009930) ,11
ANDREWS COUNT ,ANDREWS ISD ,ANDREWS H S ,002901001,MIDLAND COLLEGE (009797) ,9
ANDREWS COUNT ,ANDREWS ISD ,ANDREWS H S ,002901001,ANGELO STATE UNIVERSITY (003541) ,7
ANDREWS COUNT ,ANDREWS ISD ,ANDREWS H S ,002901001,WEST TEXAS A&M UNIVERSITY (003665) ,7
ANDREWS COUNT ,ANDREWS ISD ,ANDREWS H S ,002901001,Other Pub/Ind 4-yr Institution (12) ,20
ANDREWS COUNT ,ANDREWS ISD ,ANDREWS H S ,002901001,Other Pub/Ind 2-yr Institution (7) ,7
ANDREWS COUNT ,ANDREWS ISD ,ANDREWS H S ,002901001,Not trackable ,7
ANDREWS COUNT ,ANDREWS ISD ,ANDREWS H S ,002901001,Not found ,95
ANDREWS COUNT ,ANDREWS ISD ,ANDREWS H S ,002901001,Total high school graduates ,194
,,,,,
ANGELINA COUN ,CENTRAL ISD ,CENTRAL H S ,003907001,ANGELINA COLLEGE (006661) ,42
ANGELINA COUN ,CENTRAL ISD ,CENTRAL H S ,003907001,STEPHEN F. AUSTIN STATE UNIV (003624) ,11
ANGELINA COUN ,CENTRAL ISD ,CENTRAL H S ,003907001,Other Pub/Ind 4-yr Institution (6) ,6
ANGELINA COUN ,CENTRAL ISD ,CENTRAL H S ,003907001,Other Pub/Ind 2-yr Institution (5) ,7
ANGELINA COUN ,CENTRAL ISD ,CENTRAL H S ,003907001,Not trackable ,2
ANGELINA COUN ,CENTRAL ISD ,CENTRAL H S ,003907001,Not found ,36
ANGELINA COUN ,CENTRAL ISD ,CENTRAL H S ,003907001,Total high school graduates ,104
,,,,,
ANGELINA COUN ,DIBOLL ISD ,DIBOLL H S ,003905001,ANGELINA COLLEGE (006661) ,57
ANGELINA COUN ,DIBOLL ISD ,DIBOLL H S ,003905001,STEPHEN F. AUSTIN STATE UNIV (003624) ,7
ANGELINA COUN ,DIBOLL ISD ,DIBOLL H S ,003905001,Other Pub/Ind 4-yr Institution (8) ,12
ANGELINA COUN ,DIBOLL ISD ,DIBOLL H S ,003905001,Other Pub/Ind 2-yr Institution (5) ,5
ANGELINA COUN ,DIBOLL ISD ,DIBOLL H S ,003905001,Not trackable ,1
ANGELINA COUN ,DIBOLL ISD ,DIBOLL H S ,003905001,Not found ,35
ANGELINA COUN ,DIBOLL ISD ,DIBOLL H S ,003905001,Total high school graduates ,117
,,,,,
ANGELINA COUN ,HUDSON ISD ,HUDSON H S ,003902001,ANGELINA COLLEGE (006661) ,53
ANGELINA COUN ,HUDSON ISD ,HUDSON H S ,003902001,STEPHEN F. AUSTIN STATE UNIV (003624) ,16
ANGELINA COUN ,HUDSON ISD ,HUDSON H S ,003902001,BLINN COLLEGE (003549) ,6
ANGELINA COUN ,HUDSON ISD ,HUDSON H S ,003902001,TEXAS A&M UNIVERSITY (003632) ,5
ANGELINA COUN ,HUDSON ISD ,HUDSON H S ,003902001,Other Pub/Ind 4-yr Institution (14) ,21
ANGELINA COUN ,HUDSON ISD ,HUDSON H S ,003902001,Other Pub/Ind 2-yr Institution (6) ,9
ANGELINA COUN ,HUDSON ISD ,HUDSON H S ,003902001,Not trackable ,2
ANGELINA COUN ,HUDSON ISD ,HUDSON H S ,003902001,Not found ,68
ANGELINA COUN ,HUDSON ISD ,HUDSON H S ,003902001,Total high school graduates ,180
,,,,,
ANGELINA COUN ,HUNTINGTON ISD ,HUNTINGTON H S ,003904001,ANGELINA COLLEGE (006661) ,27
ANGELINA COUN ,HUNTINGTON ISD ,HUNTINGTON H S ,003904001,STEPHEN F. AUSTIN STATE UNIV (003624) ,8
ANGELINA COUN ,HUNTINGTON ISD ,HUNTINGTON H S ,003904001,Other Pub/Ind 4-yr Institution (14) ,21
ANGELINA COUN ,HUNTINGTON ISD ,HUNTINGTON H S ,003904001,Other Pub/Ind 2-yr Institution (4) ,6
ANGELINA COUN ,HUNTINGTON ISD ,HUNTINGTON H S ,003904001,Not found ,66
ANGELINA COUN ,HUNTINGTON ISD ,HUNTINGTON H S ,003904001,Total high school graduates ,128
,,,,,
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,ANGELINA COLLEGE (006661) ,170
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,STEPHEN F. AUSTIN STATE UNIV (003624) ,28
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,TEXAS A&M UNIVERSITY (003632) ,21
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,BLINN COLLEGE (003549) ,18
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,TYLER JUNIOR COLLEGE (003648) ,10
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,SAM HOUSTON STATE UNIVERSITY (003606) ,7
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,U. OF TEXAS AT AUSTIN (003658) ,7
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,TEXAS STATE UNIVERSITY (003615) ,6
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,LAMAR UNIVERSITY (003581) ,5
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,Other Pub/Ind 4-yr Institution (19) ,29
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,Other Pub/Ind 2-yr Institution (7) ,9
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,Not trackable ,11
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,Not found ,157
ANGELINA COUN ,LUFKIN ISD ,LUFKIN H S ,003903001,Total high school graduates ,478
,,,,,
ANGELINA COUN ,LUFKIN ISD ,STUBBLEFIELD LRN CTR ,003903004,Other Pub/Ind 2-yr Institution (1) ,1
ANGELINA COUN ,LUFKIN ISD ,STUBBLEFIELD LRN CTR ,003903004,Not trackable ,2
ANGELINA COUN ,LUFKIN ISD ,STUBBLEFIELD LRN CTR ,003903004,Not found ,27
ANGELINA COUN ,LUFKIN ISD ,STUBBLEFIELD LRN CTR ,003903004,Total high school graduates ,30
,,,,,
ANGELINA COUN ,PINEYWOODS COMMUNITY ACADEMY ,PINEYWOODS COMMUNITY ACADEMY H S ,003801001,ANGELINA COLLEGE (006661) ,8
ANGELINA COUN ,PINEYWOODS COMMUNITY ACADEMY ,PINEYWOODS COMMUNITY ACADEMY H S ,003801001,Other Pub/Ind 4-yr Institution (7) ,11
ANGELINA COUN ,PINEYWOODS COMMUNITY ACADEMY ,PINEYWOODS COMMUNITY ACADEMY H S ,003801001,Other Pub/Ind 2-yr Institution (1) ,1
ANGELINA COUN ,PINEYWOODS COMMUNITY ACADEMY ,PINEYWOODS COMMUNITY ACADEMY H S ,003801001,Not found ,21
ANGELINA COUN ,PINEYWOODS COMMUNITY ACADEMY ,PINEYWOODS COMMUNITY ACADEMY H S ,003801001,Total high school graduates ,41
,,,,,
ARANSAS COUNT ,ARANSAS COUNTY ISD ,ROCKPORT-FULTON H S ,004901001,TEXAS A&M UNIV-CORPUS CHRISTI (011161) ,13
ARANSAS COUNT ,ARANSAS COUNTY ISD ,ROCKPORT-FULTON H S ,004901001,DEL MAR COLLEGE (003563) ,10
ARANSAS COUNT ,ARANSAS COUNTY ISD ,ROCKPORT-FULTON H S ,004901001,U. OF TEXAS AT AUSTIN (003658) ,7
ARANSAS COUNT ,ARANSAS COUNTY ISD ,ROCKPORT-FULTON H S ,004901001,TEXAS A&M UNIVERSITY (003632) ,5
ARANSAS COUNT ,ARANSAS COUNTY ISD ,ROCKPORT-FULTON H S ,004901001,TEXAS LUTHERAN UNIVERSITY (003641) ,5
ARANSAS COUNT ,ARANSAS COUNTY ISD ,ROCKPORT-FULTON H S ,004901001,TEXAS STATE UNIVERSITY (003615) ,5
ARANSAS COUNT ,ARANSAS COUNTY ISD ,ROCKPORT-FULTON H S ,004901001,U. OF TEXAS AT SAN ANTONIO (010115) ,5
ARANSAS COUNT ,ARANSAS COUNTY ISD ,ROCKPORT-FULTON H S ,004901001,Other Pub/Ind 4-yr Institution (11) ,18
ARANSAS COUNT ,ARANSAS COUNTY ISD ,ROCKPORT-FULTON H S ,004901001,Other Pub/Ind 2-yr Institution (8) ,14
ARANSAS COUNT ,ARANSAS COUNTY ISD ,ROCKPORT-FULTON H S ,004901001,Not trackable ,6
ARANSAS COUNT ,ARANSAS COUNTY ISD ,ROCKPORT-FULTON H S ,004901001,Not found ,119
ARANSAS COUNT ,ARANSAS COUNTY ISD ,ROCKPORT-FULTON H S ,004901001,Total high school graduates ,207
,,,,,
ARCHER COUNTY ,ARCHER CITY ISD ,ARCHER CITY H S ,005901001,MIDWESTERN STATE UNIVERSITY (003592) ,11
ARCHER COUNTY ,ARCHER CITY ISD ,ARCHER CITY H S ,005901001,VERNON COLLEGE (010060) ,10
ARCHER COUNTY ,ARCHER CITY ISD ,ARCHER CITY H S ,005901001,Other Pub/Ind 4-yr Institution (5) ,7
ARCHER COUNTY ,ARCHER CITY ISD ,ARCHER CITY H S ,005901001,Other Pub/Ind 2-yr Institution (1) ,1
ARCHER COUNTY ,ARCHER CITY ISD ,ARCHER CITY H S ,005901001,Not trackable ,1
ARCHER COUNTY ,ARCHER CITY ISD ,ARCHER CITY H S ,005901001,Not found ,15
ARCHER COUNTY ,ARCHER CITY ISD ,ARCHER CITY H S ,005901001,Total high school graduates ,45
,,,,,
ARCHER COUNTY ,HOLLIDAY ISD ,HOLLIDAY H S ,005902001,MIDWESTERN STATE UNIVERSITY (003592) ,9
ARCHER COUNTY ,HOLLIDAY ISD ,HOLLIDAY H S ,005902001,VERNON COLLEGE (010060) ,7
ARCHER COUNTY ,HOLLIDAY ISD ,HOLLIDAY H S ,005902001,TEXAS TECH UNIVERSITY (003644) ,5
ARCHER COUNTY ,HOLLIDAY ISD ,HOLLIDAY H S ,005902001,Other Pub/Ind 4-yr Institution (7) ,10
ARCHER COUNTY ,HOLLIDAY ISD ,HOLLIDAY H S ,005902001,Other Pub/Ind 2-yr Institution (3) ,3
ARCHER COUNTY ,HOLLIDAY ISD ,HOLLIDAY H S ,005902001,Not found ,43
ARCHER COUNTY ,HOLLIDAY ISD ,HOLLIDAY H S ,005902001,Total high school graduates ,77
,,,,,
ARCHER COUNTY ,WINDTHORST ISD ,WINDTHORST H S ,005904001,VERNON COLLEGE (010060) ,6
ARCHER COUNTY ,WINDTHORST ISD ,WINDTHORST H S ,005904001,Other Pub/Ind 4-yr Institution (8) ,15
ARCHER COUNTY ,WINDTHORST ISD ,WINDTHORST H S ,005904001,Other Pub/Ind 2-yr Institution (1) ,1
ARCHER COUNTY ,WINDTHORST ISD ,WINDTHORST H S ,005904001,Not trackable ,3
ARCHER COUNTY ,WINDTHORST ISD ,WINDTHORST H S ,005904001,Not found ,12
ARCHER COUNTY ,WINDTHORST ISD ,WINDTHORST H S ,005904001,Total high school graduates ,37
,,,,,
ARMSTRONG COU ,CLAUDE ISD ,CLAUDE H S ,006902001,AMARILLO COLLEGE (003540) ,6
ARMSTRONG COU ,CLAUDE ISD ,CLAUDE H S ,006902001,WEST TEXAS A&M UNIVERSITY (003665) ,6
ARMSTRONG COU ,CLAUDE ISD ,CLAUDE H S ,006902001,Other Pub/Ind 4-yr Institution (3) ,3
ARMSTRONG COU ,CLAUDE ISD ,CLAUDE H S ,006902001,Other Pub/Ind 2-yr Institution (2) ,2
ARMSTRONG COU ,CLAUDE ISD ,CLAUDE H S ,006902001,Not found ,9
ARMSTRONG COU ,CLAUDE ISD ,CLAUDE H S ,006902001,Total high school graduates ,26
,,,,,
ATASCOSA COUN ,CHARLOTTE ISD ,CHARLOTTE H S ,007901001,ALAMO CCD PALO ALTO COLLEGE (023413) ,6
ATASCOSA COUN ,CHARLOTTE ISD ,CHARLOTTE H S ,007901001,Other Pub/Ind 4-yr Institution (6) ,7
ATASCOSA COUN ,CHARLOTTE ISD ,CHARLOTTE H S ,007901001,Other Pub/Ind 2-yr Institution (1) ,1
ATASCOSA COUN ,CHARLOTTE ISD ,CHARLOTTE H S ,007901001,Not found ,27
ATASCOSA COUN ,CHARLOTTE ISD ,CHARLOTTE H S ,007901001,Total high school graduates ,41
,,,,,
ATASCOSA COUN ,JOURDANTON ISD ,JOURDANTON H S ,007902001,ALAMO CCD PALO ALTO COLLEGE (023413) ,15
ATASCOSA COUN ,JOURDANTON ISD ,JOURDANTON H S ,007902001,BLINN COLLEGE (003549) ,7
ATASCOSA COUN ,JOURDANTON ISD ,JOURDANTON H S ,007902001,TEXAS A&M UNIV-CORPUS CHRISTI (011161) ,7
ATASCOSA COUN ,JOURDANTON ISD ,JOURDANTON H S ,007902001,TEXAS A&M UNIVERSITY (003632) ,7
ATASCOSA COUN ,JOURDANTON ISD ,JOURDANTON H S ,007902001,ANGELO STATE UNIVERSITY (003541) ,5
ATASCOSA COUN ,JOURDANTON ISD ,JOURDANTON H S ,007902001,Other Pub/Ind 4-yr Institution (9) ,12
ATASCOSA COUN ,JOURDANTON ISD ,JOURDANTON H S ,007902001,Other Pub/Ind 2-yr Institution (6) ,13
ATASCOSA COUN ,JOURDANTON ISD ,JOURDANTON H S ,007902001,Not trackable ,1
ATASCOSA COUN ,JOURDANTON ISD ,JOURDANTON H S ,007902001,Not found ,64
ATASCOSA COUN ,JOURDANTON ISD ,JOURDANTON H S ,007902001,Total high school graduates ,131
,,,,,
ATASCOSA COUN ,LYTLE ISD ,LYTLE H S ,007904001,ALAMO CCD PALO ALTO COLLEGE (023413) ,25
ATASCOSA COUN ,LYTLE ISD ,LYTLE H S ,007904001,Other Pub/Ind 4-yr Institution (4) ,5
ATASCOSA COUN ,LYTLE ISD ,LYTLE H S ,007904001,Other Pub/Ind 2-yr Institution (5) ,8
ATASCOSA COUN ,LYTLE ISD ,LYTLE H S ,007904001,Not found ,54
ATASCOSA COUN ,LYTLE ISD ,LYTLE H S ,007904001,Total high school graduates ,92
,,,,,
ATASCOSA COUN ,PLEASANTON ISD ,PLEASANTON H S ,007905001,ALAMO CCD PALO ALTO COLLEGE (023413) ,12
ATASCOSA COUN ,PLEASANTON ISD ,PLEASANTON H S ,007905001,COASTAL BEND COLLEGE (003546) ,12
ATASCOSA COUN ,PLEASANTON ISD ,PLEASANTON H S ,007905001,U. OF TEXAS AT SAN ANTONIO (010115) ,8
ATASCOSA COUN ,PLEASANTON ISD ,PLEASANTON H S ,007905001,TEXAS A&M UNIV-SAN ANTONIO (042485) ,6
ATASCOSA COUN ,PLEASANTON ISD ,PLEASANTON H S ,007905001,ANGELO STATE UNIVERSITY (003541) ,5
ATASCOSA COUN ,PLEASANTON ISD ,PLEASANTON H S ,007905001,TEXAS A&M UNIV-CORPUS CHRISTI (011161) ,5
ATASCOSA COUN ,PLEASANTON ISD ,PLEASANTON H S ,007905001,U. OF TEXAS AT AUSTIN (003658) ,5
ATASCOSA COUN ,PLEASANTON ISD ,PLEASANTON H S ,007905001,Other Pub/Ind 4-yr Institution (9) ,17
ATASCOSA COUN ,PLEASANTON ISD ,PLEASANTON H S ,007905001,Other Pub/Ind 2-yr Institution (9) ,14
ATASCOSA COUN ,PLEASANTON ISD ,PLEASANTON H S ,007905001,Not trackable ,1
ATASCOSA COUN ,PLEASANTON ISD ,PLEASANTON H S ,007905001,Not found ,95
ATASCOSA COUN ,PLEASANTON ISD ,PLEASANTON H S ,007905001,Total high school graduates ,180
,,,,,
ATASCOSA COUN ,POTEET ISD ,POTEET H S ,007906001,ALAMO CCD PALO ALTO COLLEGE (023413) ,20
ATASCOSA COUN ,POTEET ISD ,POTEET H S ,007906001,U. OF TEXAS AT SAN ANTONIO (010115) ,7
ATASCOSA COUN ,POTEET ISD ,POTEET H S ,007906001,Other Pub/Ind 4-yr Institution (6) ,7
ATASCOSA COUN ,POTEET ISD ,POTEET H S ,007906001,Other Pub/Ind 2-yr Institution (3) ,4
ATASCOSA COUN ,POTEET ISD ,POTEET H S ,007906001,Not found ,58
ATASCOSA COUN ,POTEET ISD ,POTEET H S ,007906001,Total high school graduates ,96
,,,,,
AUSTIN COUNTY ,BELLVILLE ISD ,BELLVILLE H S ,008901001,BLINN COLLEGE (003549) ,44
AUSTIN COUNTY ,BELLVILLE ISD ,BELLVILLE H S ,008901001,TEXAS A&M UNIVERSITY (003632) ,15
AUSTIN COUNTY ,BELLVILLE ISD ,BELLVILLE H S ,008901001,TEXAS STATE UNIVERSITY (003615) ,6
AUSTIN COUNTY ,BELLVILLE ISD ,BELLVILLE H S ,008901001,Other Pub/Ind 4-yr Institution (11) ,15
AUSTIN COUNTY ,BELLVILLE ISD ,BELLVILLE H S ,008901001,Other Pub/Ind 2-yr Institution (5) ,9
AUSTIN COUNTY ,BELLVILLE ISD ,BELLVILLE H S ,008901001,Not trackable ,4
AUSTIN COUNTY ,BELLVILLE ISD ,BELLVILLE H S ,008901001,Not found ,68
AUSTIN COUNTY ,BELLVILLE ISD ,BELLVILLE H S ,008901001,Total high school graduates ,161
,,,,,
AUSTIN COUNTY ,BRAZOS ISD ,BRAZOS H S ,008903001,WHARTON COUNTY JUNIOR COLLEGE (003668) ,11
AUSTIN COUNTY ,BRAZOS ISD ,BRAZOS H S ,008903001,BLINN COLLEGE (003549) ,6
AUSTIN COUNTY ,BRAZOS ISD ,BRAZOS H S ,008903001,Other Pub/Ind 4-yr Institution (9) ,10
AUSTIN COUNTY ,BRAZOS ISD ,BRAZOS H S ,008903001,Other Pub/Ind 2-yr Institution (1) ,1
AUSTIN COUNTY ,BRAZOS ISD ,BRAZOS H S ,008903001,Not found ,23
AUSTIN COUNTY ,BRAZOS ISD ,BRAZOS H S ,008903001,Total high school graduates ,51
,,,,,
AUSTIN COUNTY ,SEALY ISD ,SEALY H S ,008902001,BLINN COLLEGE (003549) ,38
AUSTIN COUNTY ,SEALY ISD ,SEALY H S ,008902001,TEXAS A&M UNIVERSITY (003632) ,10
AUSTIN COUNTY ,SEALY ISD ,SEALY H S ,008902001,SAM HOUSTON STATE UNIVERSITY (003606) ,8
AUSTIN COUNTY ,SEALY ISD ,SEALY H S ,008902001,WHARTON COUNTY JUNIOR COLLEGE (003668) ,8
AUSTIN COUNTY ,SEALY ISD ,SEALY H S ,008902001,Other Pub/Ind 4-yr Institution (11) ,16
AUSTIN COUNTY ,SEALY ISD ,SEALY H S ,008902001,Other Pub/Ind 2-yr Institution (5) ,7
AUSTIN COUNTY ,SEALY ISD ,SEALY H S ,008902001,Not trackable ,12
AUSTIN COUNTY ,SEALY ISD ,SEALY H S ,008902001,Not found ,108
AUSTIN COUNTY ,SEALY ISD ,SEALY H S ,008902001,Total high school graduates ,207
,,,,,
BAILEY COUNTY ,MULESHOE ISD ,MULESHOE H S ,009901001,WEST TEXAS A&M UNIVERSITY (003665) ,12
BAILEY COUNTY ,MULESHOE ISD ,MULESHOE H S ,009901001,SOUTH PLAINS COLLEGE (003611) ,11
BAILEY COUNTY ,MULESHOE ISD ,MULESHOE H S ,009901001,TEXAS TECH UNIVERSITY (003644) ,5
BAILEY COUNTY ,MULESHOE ISD ,MULESHOE H S ,009901001,Other Pub/Ind 4-yr Institution (6) ,10
BAILEY COUNTY ,MULESHOE ISD ,MULESHOE H S ,009901001,Other Pub/Ind 2-yr Institution (2) ,4
BAILEY COUNTY ,MULESHOE ISD ,MULESHOE H S ,009901001,Not trackable ,8
BAILEY COUNTY ,MULESHOE ISD ,MULESHOE H S ,009901001,Not found ,22
BAILEY COUNTY ,MULESHOE ISD ,MULESHOE H S ,009901001,Total high school graduates ,72
,,,,,
BANDERA COUNT ,BANDERA ISD ,BANDERA H S ,010902001,ALAMO CCD NW VISTA COLLEGE (000307) ,12
BANDERA COUNT ,BANDERA ISD ,BANDERA H S ,010902001,SCHREINER UNIVERSITY (003610) ,10
BANDERA COUNT ,BANDERA ISD ,BANDERA H S ,010902001,BLINN COLLEGE (003549) ,7
BANDERA COUNT ,BANDERA ISD ,BANDERA H S ,010902001,TEXAS STATE UNIVERSITY (003615) ,7
BANDERA COUNT ,BANDERA ISD ,BANDERA H S ,010902001,U. OF TEXAS AT SAN ANTONIO (010115) ,7
BANDERA COUNT ,BANDERA ISD ,BANDERA H S ,010902001,TEXAS A&M UNIVERSITY (003632) ,5
BANDERA COUNT ,BANDERA ISD ,BANDERA H S ,010902001,Other Pub/Ind 4-yr Institution (10) ,17
BANDERA COUNT ,BANDERA ISD ,BANDERA H S ,010902001,Other Pub/Ind 2-yr Institution (8) ,8
BANDERA COUNT ,BANDERA ISD ,BANDERA H S ,010902001,Not trackable ,2
BANDERA COUNT ,BANDERA ISD ,BANDERA H S ,010902001,Not found ,74
BANDERA COUNT ,BANDERA ISD ,BANDERA H S ,010902001,Total high school graduates ,149
,,,,,
BASTROP COUNT ,BASTROP ISD ,BASTROP H S ,011901001,TEXAS STATE UNIVERSITY (003615) ,27
BASTROP COUNT ,BASTROP ISD ,BASTROP H S ,011901001,AUSTIN COMMUNITY COLLEGE (012015) ,18
BASTROP COUNT ,BASTROP ISD ,BASTROP H S ,011901001,BLINN COLLEGE (003549) ,18
BASTROP COUNT ,BASTROP ISD ,BASTROP H S ,011901001,U. OF TEXAS AT AUSTIN (003658) ,11
BASTROP COUNT ,BASTROP ISD ,BASTROP H S ,011901001,U. OF TEXAS AT SAN ANTONIO (010115) ,8
BASTROP COUNT ,BASTROP ISD ,BASTROP H S ,011901001,TEXAS A&M UNIV-CORPUS CHRISTI (011161) ,7
BASTROP COUNT ,BASTROP ISD ,BASTROP H S ,011901001,TEXAS A&M UNIVERSITY (003632) ,7
BASTROP COUNT ,BASTROP ISD ,BASTROP H S ,011901001,Other Pub/Ind 4-yr Institution (16) ,27
BASTROP COUNT ,BASTROP ISD ,BASTROP H S ,011901001,Other Pub/Ind 2-yr Institution (7) ,9
BASTROP COUNT ,BASTROP ISD ,BASTROP H S ,011901001,Not trackable ,12
BASTROP COUNT ,BASTROP ISD ,BASTROP H S ,011901001,Not found ,146
BASTROP COUNT ,BASTROP ISD ,BASTROP H S ,011901001,Total high school graduates ,290
,,,,,
BASTROP COUNT ,BASTROP ISD ,CEDAR CREEK H S ,011901002,AUSTIN COMMUNITY COLLEGE (012015) ,33
BASTROP COUNT ,BASTROP ISD ,CEDAR CREEK H S ,011901002,TEXAS STATE UNIVERSITY (003615) ,20
BASTROP COUNT ,BASTROP ISD ,CEDAR CREEK H S ,011901002,U. OF TEXAS AT SAN ANTONIO (010115) ,11
BASTROP COUNT ,BASTROP ISD ,CEDAR CREEK H S ,011901002,U. OF TEXAS AT AUSTIN (003658) ,9
BASTROP COUNT ,BASTROP ISD ,CEDAR CREEK H S ,011901002,TEXAS A&M UNIVERSITY (003632) ,6
BASTROP COUNT ,BASTROP ISD ,CEDAR CREEK H S ,011901002,Other Pub/Ind 4-yr Institution (18) ,26
BASTROP COUNT ,BASTROP ISD ,CEDAR CREEK H S ,011901002,Other Pub/Ind 2-yr Institution (6) ,9
BASTROP COUNT ,BASTROP ISD ,CEDAR CREEK H S ,011901002,Not trackable ,30
BASTROP COUNT ,BASTROP ISD ,CEDAR CREEK H S ,011901002,Not found ,147
BASTROP COUNT ,BASTROP ISD ,CEDAR CREEK H S ,011901002,Total high school graduates ,291
,,,,,
