YEAR,CAMPUS ID,ASIAN,NATIVE AMERICAN,BLACK,HISPANIC,HAWAIIAN,TWO RACES,WHITE
2015,71806004.0,4.0,4.0,61.0,197.0,0.0,6.0,77.0
2015,71806005.0,5.0,0.0,36.0,306.0,0.0,5.0,98.0
2015,101862003.0,192.0,4.0,282.0,209.0,4.0,19.0,167.0
2015,227816002.0,91.0,0.0,67.0,358.0,0.0,17.0,124.0
2015,101862004.0,46.0,4.0,127.0,154.0,0.0,22.0,195.0
2015,161807007.0,57.0,4.0,204.0,143.0,0.0,19.0,214.0
2015,235902044.0,16.0,0.0,42.0,403.0,0.0,9.0,341.0
2015,178904014.0,0.0,0.0,4.0,107.0,0.0,4.0,15.0
2015,57905076.0,5.0,4.0,408.0,575.0,4.0,4.0,21.0
2015,101912094.0,0.0,0.0,43.0,22.0,4.0,0.0,4.0
2015,43911104.0,4.0,4.0,19.0,275.0,0.0,18.0,233.0
2015,86902101.0,4.0,0.0,4.0,30.0,0.0,4.0,223.0
2015,86902001.0,0.0,4.0,4.0,26.0,4.0,4.0,181.0
2015,86902041.0,4.0,4.0,0.0,17.0,0.0,4.0,121.0
2015,61901048.0,35.0,6.0,51.0,138.0,0.0,10.0,674.0
2015,137901109.0,0.0,0.0,26.0,256.0,0.0,4.0,20.0
2015,243905006.0,0.0,4.0,10.0,25.0,0.0,4.0,38.0
2015,57905115.0,0.0,4.0,159.0,344.0,0.0,0.0,4.0
2015,43910118.0,98.0,4.0,40.0,63.0,0.0,21.0,203.0
2015,101902129.0,0.0,4.0,335.0,378.0,0.0,6.0,8.0
2015,101912320.0,0.0,0.0,4.0,8.0,0.0,0.0,0.0
2015,101920010.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0
2015,84910006.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2015,101915037.0,0.0,4.0,6.0,15.0,0.0,0.0,4.0
2015,101914033.0,0.0,0.0,4.0,5.0,0.0,0.0,4.0
2015,101811001.0,0.0,0.0,118.0,73.0,0.0,4.0,15.0
2015,101811004.0,0.0,4.0,34.0,33.0,0.0,4.0,5.0
2015,227901118.0,26.0,5.0,66.0,551.0,0.0,5.0,14.0
2015,101912166.0,0.0,0.0,12.0,596.0,0.0,0.0,4.0
2015,15910058.0,29.0,4.0,89.0,781.0,4.0,44.0,390.0
2015,15907047.0,0.0,0.0,4.0,788.0,0.0,4.0,4.0
2015,101912167.0,0.0,0.0,79.0,556.0,0.0,5.0,11.0
2015,220916103.0,8.0,4.0,100.0,218.0,4.0,19.0,311.0
2015,29901101.0,92.0,4.0,18.0,520.0,0.0,4.0,179.0
2015,244901001.0,4.0,4.0,4.0,47.0,0.0,4.0,63.0
2015,57905230.0,6.0,4.0,6.0,264.0,4.0,4.0,155.0
2015,199902043.0,4.0,4.0,26.0,113.0,4.0,14.0,250.0
2015,43908102.0,4.0,9.0,36.0,141.0,4.0,23.0,504.0
2015,57910047.0,32.0,7.0,174.0,286.0,0.0,18.0,83.0
2015,108911108.0,65.0,0.0,4.0,570.0,4.0,5.0,46.0
2015,57905066.0,0.0,0.0,80.0,99.0,0.0,4.0,11.0
2015,57905212.0,4.0,4.0,165.0,130.0,0.0,7.0,32.0
2015,227901163.0,25.0,4.0,59.0,597.0,4.0,6.0,26.0
2015,35902101.0,0.0,0.0,4.0,119.0,0.0,4.0,4.0
2015,71902118.0,0.0,4.0,0.0,574.0,0.0,4.0,4.0
2015,35902001.0,0.0,0.0,0.0,115.0,0.0,4.0,4.0
2015,103902001.0,0.0,4.0,4.0,142.0,0.0,4.0,78.0
2015,101912051.0,4.0,4.0,341.0,1072.0,0.0,4.0,8.0
2015,225907101.0,4.0,4.0,7.0,247.0,0.0,8.0,275.0
2015,101912168.0,0.0,0.0,291.0,71.0,0.0,4.0,4.0
2015,101912169.0,24.0,4.0,37.0,285.0,0.0,41.0,321.0
2015,137901105.0,4.0,4.0,15.0,386.0,0.0,0.0,49.0
2015,101905106.0,20.0,4.0,149.0,583.0,4.0,8.0,42.0
2015,152901163.0,4.0,4.0,21.0,495.0,0.0,0.0,16.0
2015,220916045.0,87.0,7.0,147.0,224.0,20.0,24.0,489.0
2015,104901101.0,4.0,6.0,11.0,136.0,4.0,13.0,163.0
2015,104901001.0,4.0,0.0,6.0,46.0,0.0,4.0,94.0
2015,104901041.0,0.0,4.0,7.0,48.0,0.0,4.0,75.0
2015,61911101.0,15.0,4.0,4.0,49.0,0.0,12.0,327.0
2015,101915120.0,113.0,4.0,14.0,100.0,4.0,16.0,404.0
2015,101903001.0,412.0,39.0,1233.0,2074.0,4.0,10.0,118.0
2015,15915184.0,31.0,4.0,43.0,639.0,4.0,27.0,99.0
2015,178909108.0,0.0,0.0,4.0,193.0,0.0,0.0,4.0
2015,101915103.0,46.0,4.0,66.0,184.0,4.0,28.0,371.0
2015,170902002.0,0.0,4.0,12.0,57.0,0.0,4.0,77.0
2015,43910134.0,199.0,4.0,27.0,46.0,0.0,15.0,212.0
2015,61901118.0,21.0,4.0,36.0,93.0,4.0,26.0,544.0
2015,250902101.0,0.0,0.0,31.0,16.0,4.0,12.0,276.0
2015,71902119.0,4.0,0.0,4.0,345.0,0.0,0.0,4.0
2015,250902001.0,0.0,0.0,26.0,7.0,4.0,9.0,173.0
2015,250902041.0,0.0,4.0,20.0,12.0,0.0,7.0,141.0
2015,127904101.0,0.0,0.0,4.0,74.0,0.0,4.0,282.0
2015,127904001.0,0.0,0.0,4.0,35.0,0.0,4.0,187.0
2015,127904041.0,0.0,0.0,0.0,27.0,0.0,7.0,140.0
2015,15907179.0,4.0,0.0,11.0,701.0,0.0,4.0,32.0
2015,14906119.0,4.0,5.0,315.0,156.0,11.0,53.0,105.0
2015,91909110.0,4.0,13.0,4.0,67.0,0.0,7.0,339.0
2015,243905114.0,0.0,6.0,73.0,55.0,4.0,22.0,93.0
2015,14906138.0,25.0,6.0,275.0,305.0,24.0,64.0,341.0
2015,195901109.0,4.0,0.0,4.0,303.0,0.0,4.0,27.0
2015,105906003.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2015,105902004.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2015,220905118.0,24.0,0.0,320.0,165.0,0.0,21.0,56.0
2015,70905103.0,0.0,0.0,28.0,257.0,0.0,4.0,78.0
2015,101914112.0,237.0,4.0,16.0,97.0,4.0,27.0,446.0
2015,101906002.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2015,101912097.0,4.0,0.0,13.0,7.0,0.0,0.0,4.0
2015,43910213.0,4.0,0.0,17.0,113.0,0.0,4.0,10.0
2015,15915006.0,139.0,7.0,36.0,443.0,18.0,34.0,175.0
2015,15907202.0,0.0,0.0,4.0,36.0,0.0,4.0,0.0
2015,15907182.0,0.0,0.0,25.0,144.0,0.0,0.0,4.0
2015,101903115.0,131.0,4.0,328.0,497.0,4.0,4.0,50.0
2015,198905104.0,4.0,0.0,212.0,222.0,0.0,7.0,41.0
2015,198905002.0,0.0,0.0,124.0,90.0,0.0,4.0,27.0
2015,198905042.0,4.0,4.0,105.0,77.0,0.0,4.0,24.0
2015,57909124.0,4.0,8.0,114.0,387.0,4.0,12.0,63.0
2015,124901101.0,4.0,4.0,6.0,571.0,0.0,4.0,13.0
2015,124901001.0,0.0,4.0,0.0,280.0,0.0,0.0,8.0
2015,124901041.0,4.0,4.0,0.0,233.0,0.0,0.0,9.0
2015,61902012.0,240.0,4.0,111.0,170.0,4.0,23.0,349.0
2015,61902008.0,628.0,6.0,287.0,447.0,4.0,75.0,1014.0
2015,61902118.0,246.0,4.0,61.0,95.0,0.0,30.0,166.0
2015,57910124.0,4.0,4.0,14.0,475.0,0.0,4.0,50.0
2015,14909118.0,0.0,4.0,71.0,417.0,4.0,5.0,44.0
2015,57905077.0,4.0,0.0,44.0,839.0,0.0,4.0,4.0
2015,43910125.0,65.0,4.0,38.0,58.0,4.0,24.0,221.0
2015,65902001.0,0.0,4.0,4.0,27.0,0.0,4.0,80.0
2015,61902105.0,98.0,4.0,37.0,412.0,0.0,10.0,47.0
2015,61902042.0,57.0,4.0,60.0,355.0,0.0,17.0,182.0
2015,101903111.0,45.0,6.0,499.0,167.0,10.0,10.0,79.0
2015,240901106.0,4.0,0.0,4.0,510.0,0.0,0.0,52.0
2015,84906102.0,4.0,8.0,119.0,271.0,0.0,7.0,150.0
2015,57842002.0,4.0,0.0,31.0,165.0,0.0,4.0,4.0
2015,220905138.0,0.0,0.0,4.0,538.0,0.0,0.0,13.0
2015,71909114.0,11.0,4.0,17.0,841.0,4.0,4.0,55.0
2015,129903105.0,4.0,0.0,19.0,222.0,0.0,13.0,176.0
2015,101919127.0,11.0,15.0,285.0,414.0,0.0,8.0,17.0
2015,123905101.0,17.0,0.0,21.0,95.0,0.0,9.0,407.0
2015,101912170.0,0.0,4.0,28.0,434.0,0.0,11.0,38.0
2015,15915104.0,14.0,0.0,8.0,174.0,0.0,17.0,162.0
2015,227806032.0,0.0,0.0,5.0,6.0,0.0,4.0,7.0
2015,101907151.0,31.0,12.0,281.0,595.0,5.0,30.0,76.0
2015,202903101.0,4.0,4.0,40.0,34.0,0.0,20.0,263.0
2015,105906109.0,0.0,4.0,13.0,771.0,0.0,6.0,42.0
2015,202903001.0,0.0,4.0,25.0,16.0,0.0,10.0,218.0
2015,202903041.0,4.0,4.0,27.0,17.0,0.0,14.0,187.0
2015,237902102.0,4.0,0.0,124.0,258.0,0.0,5.0,53.0
2015,237902101.0,4.0,0.0,75.0,188.0,0.0,5.0,45.0
2015,237902001.0,4.0,0.0,93.0,220.0,0.0,5.0,67.0
2015,237902041.0,4.0,4.0,93.0,183.0,0.0,4.0,63.0
2015,21902107.0,4.0,0.0,41.0,392.0,0.0,4.0,85.0
2015,129902104.0,8.0,6.0,27.0,92.0,0.0,7.0,396.0
2015,165901108.0,4.0,0.0,21.0,304.0,0.0,13.0,156.0
2015,15915198.0,4.0,0.0,29.0,439.0,4.0,24.0,150.0
2015,201902001.0,10.0,7.0,158.0,271.0,4.0,7.0,507.0
2015,101912171.0,0.0,4.0,15.0,775.0,0.0,0.0,9.0
2015,72903041.0,4.0,5.0,4.0,174.0,0.0,8.0,364.0
2015,100905041.0,4.0,4.0,43.0,37.0,0.0,4.0,419.0
2015,201902041.0,5.0,7.0,144.0,162.0,4.0,9.0,394.0
2015,71902041.0,0.0,4.0,0.0,749.0,0.0,0.0,4.0
2015,101912172.0,0.0,0.0,273.0,57.0,4.0,0.0,4.0
2015,43910048.0,173.0,4.0,112.0,117.0,0.0,29.0,367.0
2015,227904004.0,146.0,6.0,492.0,1109.0,14.0,95.0,909.0
2015,39902101.0,4.0,10.0,4.0,34.0,0.0,13.0,420.0
2015,39902001.0,0.0,4.0,4.0,23.0,4.0,17.0,247.0
2015,39902041.0,0.0,4.0,4.0,21.0,0.0,9.0,175.0
2015,57905234.0,0.0,4.0,29.0,651.0,0.0,0.0,7.0
2015,108912115.0,0.0,0.0,0.0,594.0,0.0,0.0,4.0
2015,159901118.0,0.0,0.0,0.0,455.0,0.0,4.0,0.0
2015,84910123.0,67.0,4.0,58.0,198.0,4.0,36.0,533.0
2015,240903125.0,0.0,0.0,4.0,662.0,0.0,0.0,0.0
2015,15833001.0,0.0,4.0,4.0,130.0,4.0,4.0,21.0
2015,108909108.0,0.0,4.0,4.0,817.0,0.0,0.0,4.0
2015,15916044.0,16.0,4.0,295.0,518.0,5.0,31.0,100.0
2015,101912052.0,0.0,4.0,97.0,782.0,0.0,4.0,18.0
2015,91903041.0,7.0,14.0,74.0,123.0,0.0,39.0,413.0
2015,57905073.0,10.0,0.0,48.0,329.0,4.0,5.0,32.0
2015,91906111.0,19.0,12.0,46.0,186.0,0.0,38.0,292.0
2015,79901124.0,49.0,4.0,118.0,177.0,0.0,17.0,250.0
2015,57905182.0,4.0,0.0,29.0,932.0,0.0,4.0,6.0
2015,59901004.0,0.0,0.0,4.0,56.0,0.0,0.0,4.0
2015,59901001.0,4.0,4.0,6.0,926.0,0.0,5.0,168.0
2015,59901042.0,4.0,0.0,4.0,521.0,0.0,4.0,78.0
2015,59901043.0,0.0,4.0,4.0,247.0,0.0,4.0,48.0
2015,15907132.0,0.0,0.0,31.0,482.0,0.0,4.0,4.0
2015,57909142.0,14.0,4.0,72.0,217.0,0.0,17.0,132.0
2015,101916102.0,11.0,4.0,15.0,324.0,4.0,11.0,196.0
2015,101919115.0,28.0,5.0,200.0,267.0,0.0,7.0,12.0
2015,61902122.0,44.0,5.0,23.0,65.0,4.0,28.0,485.0
2015,220906107.0,80.0,4.0,9.0,44.0,0.0,33.0,287.0
2015,220907106.0,52.0,5.0,81.0,125.0,4.0,35.0,281.0
2015,15917104.0,4.0,4.0,5.0,513.0,0.0,4.0,51.0
2015,43905007.0,306.0,12.0,360.0,306.0,4.0,64.0,795.0
2015,220906043.0,173.0,4.0,69.0,139.0,4.0,54.0,483.0
2015,152907043.0,27.0,4.0,43.0,300.0,0.0,27.0,413.0
2015,79907150.0,8.0,5.0,131.0,395.0,0.0,4.0,32.0
2015,199901044.0,16.0,7.0,58.0,145.0,4.0,26.0,418.0
2015,129906041.0,6.0,4.0,122.0,280.0,0.0,9.0,172.0
2015,43907125.0,23.0,6.0,98.0,361.0,4.0,17.0,125.0
2015,75902101.0,4.0,0.0,56.0,260.0,0.0,19.0,244.0
2015,208901001.0,0.0,0.0,4.0,94.0,0.0,7.0,134.0
2015,105902107.0,8.0,4.0,52.0,628.0,4.0,5.0,132.0
2015,15908114.0,4.0,0.0,0.0,39.0,0.0,4.0,4.0
2015,101912173.0,85.0,0.0,172.0,316.0,4.0,23.0,206.0
2015,101912286.0,4.0,4.0,26.0,840.0,0.0,4.0,18.0
2015,3903127.0,0.0,4.0,131.0,136.0,4.0,9.0,122.0
2015,31912201.0,0.0,0.0,0.0,42.0,0.0,0.0,4.0
2015,50910102.0,4.0,4.0,88.0,96.0,9.0,38.0,105.0
2015,161903102.0,31.0,4.0,61.0,229.0,4.0,14.0,244.0
2015,199902003.0,0.0,4.0,0.0,9.0,0.0,0.0,8.0
2015,43910143.0,99.0,0.0,56.0,204.0,4.0,18.0,189.0
2015,57909133.0,112.0,8.0,119.0,210.0,0.0,26.0,65.0
2015,178904106.0,4.0,4.0,18.0,617.0,0.0,0.0,99.0
2015,101903120.0,184.0,6.0,308.0,323.0,4.0,9.0,59.0
2015,97903101.0,0.0,0.0,4.0,81.0,0.0,4.0,232.0
2015,97903001.0,0.0,4.0,0.0,62.0,0.0,4.0,194.0
2015,108905002.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0
2015,108902003.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2015,108908038.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2015,108913005.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0
2015,108913007.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
2015,108911003.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2015,108905001.0,0.0,0.0,0.0,952.0,0.0,0.0,4.0
2015,108905101.0,4.0,0.0,4.0,374.0,0.0,0.0,0.0
2015,108905104.0,0.0,0.0,0.0,402.0,0.0,0.0,0.0
2015,15912106.0,0.0,0.0,7.0,528.0,0.0,4.0,4.0
2015,15910123.0,17.0,4.0,12.0,187.0,0.0,24.0,309.0
2015,101913114.0,15.0,4.0,17.0,107.0,0.0,23.0,356.0
2015,220907112.0,16.0,4.0,8.0,49.0,0.0,24.0,353.0
2015,148903001.0,4.0,0.0,4.0,27.0,0.0,4.0,121.0
2015,15803101.0,0.0,4.0,65.0,385.0,4.0,5.0,11.0
2015,220918106.0,14.0,4.0,64.0,207.0,4.0,28.0,314.0
2015,84903101.0,0.0,0.0,4.0,4.0,0.0,4.0,47.0
2015,84903001.0,4.0,0.0,0.0,4.0,0.0,4.0,48.0
2015,84903041.0,0.0,0.0,4.0,4.0,0.0,4.0,26.0
2015,101924014.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0
2015,93904106.0,0.0,0.0,27.0,126.0,0.0,10.0,218.0
2015,14903117.0,8.0,0.0,45.0,114.0,4.0,37.0,435.0
2015,101911012.0,0.0,0.0,4.0,11.0,0.0,0.0,0.0
2015,57904104.0,4.0,4.0,363.0,76.0,0.0,15.0,104.0
2015,95905105.0,4.0,4.0,16.0,364.0,0.0,8.0,51.0
2015,15911106.0,0.0,4.0,8.0,481.0,0.0,4.0,35.0
2015,15907134.0,4.0,0.0,18.0,634.0,4.0,4.0,16.0
2015,101912174.0,0.0,4.0,243.0,310.0,0.0,4.0,9.0
2015,27904103.0,0.0,4.0,9.0,420.0,0.0,6.0,151.0
2015,57905284.0,4.0,8.0,126.0,701.0,4.0,4.0,18.0
2015,220918042.0,38.0,4.0,77.0,321.0,4.0,36.0,338.0
2015,123905102.0,6.0,4.0,31.0,102.0,0.0,4.0,329.0
2015,19907105.0,0.0,4.0,188.0,143.0,0.0,23.0,46.0
2015,227901119.0,27.0,4.0,5.0,83.0,0.0,31.0,493.0
2015,227904116.0,58.0,0.0,89.0,392.0,4.0,36.0,160.0
2015,188903101.0,24.0,7.0,20.0,153.0,4.0,10.0,219.0
2015,15907135.0,0.0,0.0,15.0,664.0,0.0,4.0,14.0
2015,15822005.0,0.0,0.0,16.0,250.0,0.0,7.0,21.0
2015,57911001.0,85.0,6.0,5.0,111.0,4.0,22.0,1909.0
2015,188903001.0,28.0,0.0,9.0,77.0,0.0,4.0,146.0
2015,57911041.0,55.0,4.0,7.0,51.0,4.0,9.0,963.0
2015,188903041.0,25.0,0.0,7.0,58.0,0.0,6.0,94.0
2015,177905001.0,4.0,0.0,4.0,33.0,0.0,0.0,179.0
2015,61902110.0,15.0,4.0,11.0,40.0,0.0,11.0,275.0
2015,79907123.0,201.0,0.0,53.0,102.0,4.0,24.0,168.0
2015,101911108.0,4.0,4.0,35.0,339.0,0.0,17.0,273.0
2015,57904105.0,4.0,4.0,261.0,298.0,0.0,17.0,18.0
2015,15907005.0,4.0,4.0,126.0,1476.0,4.0,6.0,47.0
2015,101911044.0,29.0,10.0,235.0,609.0,4.0,17.0,331.0
2015,101902098.0,0.0,0.0,11.0,8.0,0.0,0.0,0.0
2015,101916009.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0
2015,101913197.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0
2015,101919013.0,0.0,0.0,31.0,8.0,0.0,4.0,4.0
2015,101910006.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0
2015,43910138.0,119.0,4.0,56.0,72.0,0.0,26.0,273.0
2015,79907008.0,275.0,4.0,1258.0,650.0,4.0,30.0,37.0
2015,108908116.0,4.0,0.0,0.0,556.0,0.0,0.0,4.0
2015,101915042.0,41.0,7.0,95.0,388.0,4.0,36.0,568.0
2015,101912473.0,4.0,7.0,521.0,186.0,4.0,4.0,5.0
2015,109904010.0,0.0,0.0,4.0,4.0,0.0,0.0,4.0
2015,109911010.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0
2015,10902102.0,4.0,4.0,4.0,164.0,0.0,7.0,344.0
2015,133903105.0,0.0,0.0,0.0,16.0,0.0,4.0,14.0
2015,227909041.0,105.0,4.0,11.0,119.0,4.0,31.0,729.0
2015,193801101.0,0.0,0.0,8.0,44.0,4.0,4.0,36.0
2015,220901117.0,16.0,4.0,35.0,126.0,4.0,22.0,418.0
2015,227901155.0,62.0,0.0,26.0,129.0,0.0,66.0,607.0
2015,101902069.0,29.0,0.0,211.0,606.0,0.0,4.0,10.0
2015,15910059.0,49.0,0.0,51.0,366.0,4.0,45.0,356.0
2015,123905103.0,84.0,4.0,111.0,163.0,0.0,10.0,180.0
2015,227910107.0,0.0,4.0,13.0,620.0,4.0,4.0,24.0
2015,171901103.0,4.0,0.0,4.0,162.0,0.0,8.0,152.0
2015,95905106.0,0.0,0.0,10.0,368.0,0.0,5.0,39.0
2015,15907136.0,0.0,4.0,4.0,580.0,0.0,4.0,4.0
2015,125901101.0,4.0,0.0,0.0,260.0,0.0,4.0,27.0
2015,57905006.0,25.0,4.0,217.0,850.0,0.0,10.0,141.0
2015,71905045.0,0.0,4.0,0.0,460.0,0.0,0.0,9.0
2015,161914109.0,4.0,0.0,87.0,215.0,0.0,4.0,128.0
2015,109904104.0,4.0,4.0,47.0,275.0,0.0,13.0,126.0
2015,109904001.0,6.0,4.0,56.0,279.0,0.0,8.0,124.0
2015,109904109.0,4.0,4.0,79.0,343.0,0.0,17.0,144.0
2015,109904041.0,4.0,4.0,40.0,172.0,0.0,4.0,73.0
2015,57909125.0,73.0,7.0,60.0,192.0,4.0,13.0,117.0
2015,191901113.0,13.0,4.0,14.0,51.0,4.0,4.0,282.0
2015,71902121.0,4.0,0.0,4.0,521.0,0.0,0.0,7.0
2015,61910101.0,4.0,0.0,5.0,89.0,0.0,14.0,598.0
2015,220907043.0,129.0,7.0,105.0,236.0,4.0,49.0,558.0
2015,101912395.0,9.0,4.0,181.0,606.0,0.0,4.0,9.0
2015,101902153.0,4.0,0.0,11.0,551.0,4.0,4.0,13.0
2015,15907137.0,4.0,0.0,180.0,341.0,0.0,4.0,11.0
2015,243905001.0,15.0,11.0,235.0,235.0,4.0,42.0,252.0
2015,84908001.0,4.0,4.0,135.0,91.0,0.0,6.0,109.0
2015,84908104.0,4.0,0.0,146.0,43.0,0.0,6.0,23.0
2015,84908106.0,0.0,4.0,259.0,185.0,0.0,13.0,132.0
2015,61907101.0,4.0,4.0,11.0,74.0,0.0,5.0,404.0
2015,57910131.0,17.0,0.0,117.0,400.0,0.0,5.0,73.0
2015,101912175.0,4.0,4.0,404.0,426.0,4.0,4.0,6.0
2015,15915045.0,46.0,4.0,77.0,643.0,4.0,15.0,221.0
2015,61901105.0,7.0,9.0,47.0,414.0,4.0,11.0,202.0
2015,79907047.0,124.0,7.0,426.0,552.0,0.0,20.0,40.0
2015,57914105.0,4.0,4.0,164.0,574.0,0.0,23.0,157.0
2015,152901165.0,0.0,4.0,104.0,399.0,0.0,4.0,25.0
2015,101902046.0,5.0,4.0,371.0,663.0,0.0,11.0,8.0
2015,15915188.0,17.0,0.0,58.0,471.0,5.0,45.0,300.0
2015,46902112.0,5.0,4.0,4.0,110.0,0.0,10.0,530.0
2015,101912053.0,4.0,4.0,44.0,637.0,0.0,4.0,37.0
2015,212905043.0,0.0,0.0,124.0,296.0,0.0,4.0,59.0
2015,101907106.0,18.0,19.0,236.0,760.0,4.0,12.0,60.0
2015,220902112.0,32.0,4.0,114.0,193.0,0.0,36.0,307.0
2015,226903114.0,6.0,0.0,13.0,234.0,0.0,4.0,164.0
2015,14905101.0,0.0,0.0,6.0,76.0,0.0,8.0,185.0
2015,14905001.0,4.0,0.0,10.0,76.0,0.0,4.0,123.0
2015,101912050.0,4.0,4.0,193.0,485.0,0.0,4.0,11.0
2015,14905041.0,0.0,0.0,5.0,44.0,0.0,4.0,116.0
2015,101920105.0,0.0,4.0,4.0,821.0,0.0,4.0,4.0
2015,5902101.0,4.0,4.0,4.0,31.0,0.0,10.0,379.0
2015,5902001.0,0.0,4.0,0.0,13.0,0.0,4.0,241.0
2015,5902041.0,0.0,0.0,4.0,17.0,0.0,4.0,199.0
2015,15915001.0,50.0,4.0,160.0,2343.0,4.0,25.0,226.0
2015,15915004.0,6.0,4.0,12.0,108.0,0.0,8.0,59.0
2015,101903124.0,67.0,4.0,605.0,455.0,4.0,19.0,48.0
2015,101907121.0,53.0,7.0,106.0,527.0,0.0,24.0,167.0
2015,101903044.0,83.0,12.0,294.0,449.0,4.0,4.0,13.0
2015,15910054.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0
2015,152901009.0,4.0,0.0,4.0,28.0,0.0,4.0,35.0
2015,15910070.0,4.0,0.0,4.0,22.0,0.0,4.0,20.0
2015,123910123.0,5.0,0.0,606.0,60.0,4.0,21.0,17.0
2015,61902132.0,98.0,0.0,31.0,116.0,4.0,32.0,316.0
2015,220904104.0,4.0,4.0,97.0,252.0,0.0,5.0,25.0
2015,163904001.0,4.0,4.0,7.0,389.0,0.0,9.0,196.0
2015,152901166.0,26.0,4.0,9.0,118.0,0.0,11.0,233.0
2015,74907101.0,0.0,4.0,32.0,64.0,0.0,17.0,175.0
2015,74907001.0,4.0,4.0,21.0,21.0,0.0,7.0,120.0
2015,74907041.0,0.0,4.0,20.0,20.0,0.0,7.0,99.0
2015,20901109.0,5.0,5.0,11.0,484.0,0.0,13.0,231.0
2015,72903104.0,5.0,8.0,4.0,183.0,0.0,11.0,360.0
2015,19902102.0,0.0,0.0,38.0,30.0,0.0,26.0,221.0
2015,19902002.0,0.0,4.0,40.0,24.0,0.0,22.0,201.0
2015,19902041.0,0.0,4.0,37.0,22.0,0.0,17.0,175.0
2015,57910054.0,0.0,0.0,19.0,73.0,4.0,0.0,4.0
2015,108912005.0,0.0,0.0,0.0,53.0,0.0,0.0,4.0
2015,101912329.0,0.0,4.0,177.0,11.0,0.0,4.0,4.0
2015,29901003.0,0.0,0.0,0.0,18.0,0.0,0.0,8.0
2015,246909046.0,50.0,4.0,121.0,401.0,4.0,44.0,348.0
2015,235902105.0,4.0,4.0,34.0,428.0,0.0,4.0,28.0
2015,15916102.0,4.0,4.0,113.0,605.0,0.0,20.0,103.0
2015,101907055.0,40.0,4.0,412.0,742.0,4.0,27.0,143.0
2015,101911117.0,4.0,4.0,35.0,254.0,0.0,10.0,163.0
2015,101911045.0,4.0,4.0,125.0,761.0,4.0,13.0,100.0
2015,71901004.0,0.0,4.0,16.0,1116.0,0.0,7.0,36.0
2015,71909105.0,8.0,0.0,26.0,711.0,0.0,5.0,36.0
2015,71901044.0,4.0,4.0,12.0,904.0,0.0,4.0,36.0
2015,108802101.0,15.0,12.0,0.0,551.0,0.0,4.0,30.0
2015,108802102.0,4.0,0.0,0.0,283.0,0.0,4.0,8.0
2015,108802103.0,4.0,4.0,0.0,202.0,0.0,0.0,18.0
2015,101903123.0,20.0,5.0,163.0,946.0,0.0,4.0,18.0
2015,101912178.0,204.0,4.0,60.0,161.0,0.0,28.0,403.0
2015,57914005.0,70.0,6.0,820.0,851.0,7.0,49.0,481.0
2015,101907113.0,84.0,14.0,155.0,669.0,0.0,29.0,140.0
2015,71902053.0,55.0,4.0,21.0,802.0,4.0,11.0,304.0
2015,227910109.0,4.0,4.0,143.0,438.0,4.0,10.0,50.0
2015,108913008.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0
2015,43905139.0,197.0,4.0,22.0,34.0,0.0,10.0,194.0
2015,71902024.0,0.0,0.0,4.0,39.0,0.0,0.0,4.0
2015,57905099.0,4.0,0.0,51.0,43.0,0.0,4.0,35.0
2015,43910200.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0
2015,50910110.0,12.0,4.0,111.0,162.0,11.0,69.0,303.0
2015,170902111.0,20.0,5.0,82.0,380.0,0.0,25.0,336.0
2015,101920106.0,31.0,4.0,20.0,488.0,0.0,6.0,40.0
2015,101902062.0,5.0,4.0,382.0,253.0,0.0,7.0,6.0
2015,101912348.0,10.0,4.0,184.0,213.0,0.0,6.0,27.0
2015,57804010.0,4.0,0.0,93.0,260.0,4.0,4.0,4.0
2015,57804009.0,0.0,0.0,237.0,187.0,0.0,4.0,5.0
2015,31903107.0,0.0,0.0,4.0,449.0,0.0,4.0,13.0
2015,108906106.0,0.0,4.0,4.0,572.0,0.0,0.0,7.0
2015,178904117.0,4.0,0.0,13.0,466.0,0.0,4.0,30.0
2015,123907103.0,18.0,58.0,172.0,440.0,0.0,4.0,20.0
2015,170902104.0,4.0,4.0,144.0,611.0,0.0,13.0,69.0
2015,57913102.0,0.0,4.0,406.0,248.0,4.0,6.0,19.0
2015,70903102.0,0.0,0.0,28.0,212.0,4.0,0.0,55.0
